time,interval,encR,encL,wR,wL,wdotR,wdotL,wddotR,wddotL,pwmR,pwmL
0.6753079891204834,0.030454158782958984,34,34,10.471975511965976,31.41592653589793,1701.696020694471,-2879.7932657906435,101447.26277217039,-163624.6173744684,100,100
0.6831879615783691,0.0465848445892334,50,0,83.7758040957278,-178.02358370342162,1832.5957145940456,-5235.987755982989,3272.492347489367,-58904.86225480864,100,100
0.7138080596923828,0.030508041381835938,58,0,41.8879020478639,0.0,-1047.1975511965975,4450.58959258554,-71994.83164476608,242164.43371421323,100,100
0.7238969802856445,0.04672694206237793,37,40,-109.95574287564276,209.43951023931953,-3796.091123087666,5235.987755982988,-68722.3392972767,19634.954084936202,100,100
0.7560858726501465,0.03181791305541992,40,47,15.707963267948966,36.65191429188092,3141.592653589793,-4319.689898685965,173442.09441693648,-238891.94136672386,100,100
0.7616169452667236,0.04644322395324707,66,0,136.1356816555577,-246.09142453120046,3010.6929596902182,-7068.583470577035,-3272.492347489367,-68722.33929727675,100,100
0.7953000068664551,0.0315098762512207,75,1,47.12388980384689,5.235987755982988,-2225.29479629277,6283.185307179586,-130899.6938995747,333794.2194439155,100,100
0.8079550266265869,0.04780101776123047,43,54,-167.5516081914556,277.5073510670984,-5366.887449882563,6806.7840827778855,-78539.81633974481,13089.96938995749,100,100
0.8351938724517822,0.02919912338256836,48,62,26.17993877991494,41.8879020478639,4843.288674284264,-5890.486225480862,255254.40310417066,-317431.7577064687,100,100
0.842432975769043,0.04674482345581055,85,1,193.7315469713706,-319.39525311496226,4188.790204786391,-9032.078879070654,-16362.461737446823,-78539.8163397448,100,100
0.8736319541931152,0.030213117599487305,95,1,52.35987755982988,0.0,-3534.291735288518,7984.881327874056,-193077.04850187272,425424.00517361774,100,100
0.883552074432373,0.04691004753112793,53,70,-219.9114857512855,361.2831551628262,-6806.7840827778855,9032.078879070654,-81812.3086872342,26179.938779914937,100,100
0.9162049293518066,0.031408071517944336,60,78,36.65191429188092,41.8879020478639,6414.085001079161,-7984.881327874056,330521.7270964262,-425424.00517361774,100,100
0.9234168529510498,0.046658992767333984,105,1,235.61944901923448,-403.1710572106901,4974.188368183839,-11126.47398146385,-35997.41582238305,-78539.81633974485,100,100
0.9548690319061279,0.03145313262939453,116,1,57.595865315812866,0.0,-4450.58959258554,10079.276430267251,-235619.44901923448,530143.7602932776,100,100
0.9642889499664307,0.04575991630554199,66,86,-261.79938779914943,445.05895925855407,-7984.881327874058,11126.47398146385,-88357.29338221294,26179.93877991498,100,100
0.9961099624633789,0.030291080474853516,74,94,41.8879020478639,41.8879020478639,7592.182246175334,-10079.276430267253,389426.5893512348,-530143.7602932776,100,100
1.0029339790344238,0.04591083526611328,127,1,277.5073510670984,-486.94686130641793,5890.486225480862,-13220.869083857044,-42542.400517361784,-78539.81633974476,100,100
1.0348849296569824,0.030346155166625977,138,1,57.595865315812866,0.0,-5497.787143782139,12173.671532660448,-284706.834231575,634863.5154129374,100,100
1.0445530414581299,0.04678487777709961,81,102,-298.45130209103036,528.8347633542818,-8901.17918517108,13220.869083857044,-85084.80103472354,26179.93877991489,100,100
1.0761640071868896,0.030386924743652344,88,111,36.65191429188092,47.12388980384689,8377.580409572782,-12042.771838760871,431968.9898685965,-631591.0230654479,100,100
1.0876529216766357,0.046792030334472656,150,1,324.63124087094525,-575.9586531581288,7199.483164476608,-15577.063574049389,-29452.43112740434,-88357.29338221294,100,100
1.1215720176696777,0.03006577491760254,162,1,62.83185307179586,0.0,-6544.984694978734,14398.966328953218,-343611.69648638356,749400.7475750651,100,100
1.1480169296264648,0.04711508750915527,95,119,-350.8111796508602,617.8465552059927,-10341.075818066402,15446.163880149816,-94902.27807719167,26179.938779914937,100,100
1.1561379432678223,0.031330108642578125,101,128,31.41592653589793,47.12388980384689,9555.677654668953,-14268.066635053645,497418.8368183839,-742855.7628800865,100,100
1.1700999736785889,0.04785418510437012,174,1,382.22710618675814,-664.9704450098395,8770.279491271505,-17802.358370342157,-19634.95408493618,-88357.29338221281,100,100
1.1959879398345947,0.030497074127197266,186,1,62.83185307179586,0.0,-7984.881327874056,16624.261125245986,-418879.020478639,860665.4873897036,100,100
1.2064168453216553,0.04698801040649414,107,137,-413.64303272265613,712.0943348136865,-11911.8721448613,17802.35837034216,-98174.77042468108,29452.43112740436,100,100
1.2347619533538818,0.030277013778686523,112,146,26.17993877991494,47.12388980384689,10995.574287564277,-16624.26112524599,572686.1608106394,-860665.4873897037,100,100
1.2421848773956299,0.046434879302978516,198,1,450.294947014537,-759.2182246175332,10602.875205865552,-20158.552860534503,-9817.477042468136,-88357.29338221281,100,100
1.2731900215148926,0.02997112274169922,209,1,57.595865315812866,0.0,-9817.477042468103,18980.45561543833,-510508.8062083414,978475.2118993208,100,100
1.282541036605835,0.04657602310180664,117,155,-481.7108735504349,806.3421144213802,-13482.668471656194,20158.552860534503,-91629.78572970227,29452.43112740427,100,100
1.3158478736877441,0.0317080020904541,122,164,26.17993877991494,47.12388980384689,12697.270308258745,-18980.45561543833,654498.4694978736,-978475.2118993208,100,100
1.3209209442138672,0.04654884338378906,220,1,513.1268000863329,-853.4660042252272,12173.671532660448,-22514.747350726848,-13089.969389957423,-88357.2933822129,100,100
1.353808879852295,0.031488895416259766,231,1,57.595865315812866,0.0,-11388.273369262999,21336.650105630677,-589048.6225480861,1096284.9364089381,100,100
1.3641128540039062,0.0466921329498291,126,173,-549.7787143782137,900.589894029074,-15184.364492350664,22514.747350726848,-94902.27807719162,29452.43112740427,100,100
1.3951549530029297,0.030421972274780273,132,182,31.41592653589793,47.12388980384689,14529.866022852792,-21336.650105630677,742855.7628800863,-1096284.9364089381,100,100
1.4018499851226807,0.04670906066894531,243,1,581.1946409141117,-947.713783832921,13744.467859455344,-24870.941840919197,-19634.95408493618,-88357.29338221299,100,100
1.4350628852844238,0.030217885971069336,254,1,57.595865315812866,0.0,-13089.96938995747,23692.844595823022,-670860.9312353204,1214094.6609185555,100,100
1.442854881286621,0.04494595527648926,138,192,-607.3745796940267,1000.0736613927508,-16624.261125245986,25001.84153481877,-88357.2933822129,32724.923474893694,100,100
1.4786078929901123,0.03136301040649414,146,201,41.8879020478639,47.12388980384689,16231.562043547265,-23823.744289722596,821395.5792198313,-1220639.6456135341,100,100
1.4809069633483887,0.044569969177246094,265,1,623.0825429619756,-1047.1975511965977,14529.866022852792,-27358.036025011115,-42542.40051736183,-88357.29338221299,100,100
1.514814853668213,0.03147721290588379,277,1,62.83185307179586,0.0,-14006.267247254493,26179.93877991494,-713403.331752682,1338449.3701231512,100,100
1.5244419574737549,0.04701685905456543,153,210,-649.2624817418905,1094.3214410004448,-17802.358370342157,27358.03602501112,-94902.27807719162,29452.431127404452,100,100
1.556777000427246,0.030264854431152344,161,219,41.8879020478639,47.12388980384689,17278.75959474386,-26179.938779914948,877027.9491271504,-1338449.3701231517,100,100
1.5616190433502197,0.046684980392456055,289,1,670.2064327658225,-1141.4453308042914,15707.963267948962,-29714.230515203457,-39269.90816987245,-88357.29338221272,100,100
1.5932128429412842,0.03022313117980957,302,1,68.06784082777885,0.0,-15053.46479845109,28536.133270107286,-769035.7016600013,1456259.0946327685,100,100
1.602499008178711,0.04683709144592285,170,228,-691.1503837897544,1188.5692206081383,-18980.45561543833,29714.230515203457,-98174.77042468103,29452.43112740427,100,100
1.6350579261779785,0.030373811721801758,179,237,47.12388980384689,47.12388980384689,18456.85683984003,-28536.133270107286,935932.811381959,-1456259.0946327685,100,100
1.6429228782653809,0.04661893844604492,314,1,706.8583470577034,-1235.6931104119853,16493.361431346413,-32070.425005395806,-49087.38521234045,-88357.29338221299,100,100
1.6749138832092285,0.031487226486206055,326,1,62.83185307179586,0.0,-16100.66234964769,30892.32776029963,-814850.5945248526,1574068.8191423859,100,100
1.6840660572052002,0.046717166900634766,188,247,-722.5663103256524,1288.0529879718151,-19634.954084936206,32201.32469929538,-88357.2933822129,32724.923474893694,100,100
1.7151188850402832,0.031709909439086914,195,256,36.65191429188092,47.12388980384689,18980.45561543833,-31023.227454199205,965385.2425093635,-1580613.8038373645,100,100
1.7217659950256348,0.04675006866455078,337,1,743.5102613495844,-1335.1768777756622,17671.458676442588,-34557.51918948773,-32724.923474893603,-88357.29338221309,100,100
1.7546489238739014,0.03011798858642578,347,1,52.35987755982988,0.0,-17278.759594743864,33379.42194439156,-873755.4567796612,1698423.528346982,100,100
1.7651619911193848,0.04669499397277832,203,265,-753.9822368615503,1382.3007675795088,-20158.552860534503,34557.51918948772,-71994.83164476596,29452.43112740409,100,100
1.7948729991912842,0.030425071716308594,210,275,36.65191429188092,52.35987755982988,19765.85377883578,-33248.52225049197,998110.165984257,-1695151.035999492,100,100
1.8024718761444092,0.046743154525756836,357,1,769.6902001294993,-1434.6606451393388,18325.95714594046,-37175.513067479216,-35997.415822382936,-98174.77042468108,100,100
1.8347840309143066,0.03149294853210449,367,1,52.35987755982988,0.0,-17933.258064241734,35866.51612848347,-906480.3802545549,1826050.729899067,100,100
1.8421409130096436,0.04700613021850586,216,284,-790.6341511534312,1481.7845349431857,-21074.850717831527,37044.61337357964,-78539.81633974481,29452.43112740427,100,100
1.8757598400115967,0.03153109550476074,222,293,31.41592653589793,47.12388980384689,20551.251942233226,-35866.51612848347,1040652.5665016188,-1822778.2375515776,100,100
1.8825950622558594,0.04656410217285156,377,1,811.5781021773631,-1528.9084247470325,19504.05439103663,-39400.80786377198,-26179.938779914937,-88357.29338221281,100,100
1.9149739742279053,0.030395984649658203,386,1,47.12388980384689,0.0,-19111.355309337905,38222.71061867581,-965385.2425093633,1940587.9620611947,100,100
1.9989349842071533,0.04607892036437988,228,303,-827.2860654453123,1581.2683023068623,-21860.248881228978,39531.70755767156,-68722.3392972768,32724.923474893694,100,100
1.9991559982299805,0.04485893249511719,395,1,47.12388980384689,0.0,21860.248881228978,-39531.70755767156,1093012.4440614488,-1976585.377883578,100,100
2.000519037246704,0.03023815155029297,233,312,-848.2300164692441,1628.3921921107094,-22383.847656827274,40709.804802767736,-1106102.4134514064,2006037.809010982,100,100
2.002596855163574,0.030272960662841797,405,1,900.589894029074,-1628.3921921107094,43720.497762457955,-81419.60960553547,1652608.6354821308,-3053235.3602075805,100,100
2.003870964050293,0.04689908027648926,238,322,-874.4099552491592,1680.7520696705392,-44374.99623195583,82728.60654453121,-2202387.3498603445,4103705.4037516676,100,100
2.036491870880127,0.03172707557678223,243,331,26.17993877991494,47.12388980384689,22514.74735072685,-40840.704496667306,1672243.589567067,-3089232.776029963,100,100
2.0517899990081787,0.04690885543823242,415,1,900.589894029074,-1727.875959474386,21860.248881228978,-44374.99623195582,-16362.461737446847,-88357.29338221281,100,100
2.073391914367676,0.031503915786743164,425,1,52.35987755982988,0.0,-21205.750411731104,43196.89898685965,-1076649.982324002,2189297.3804703867,100,100
2.083706855773926,0.04688000679016113,247,341,-932.005820564972,1780.2358370342163,-24609.14245312005,44505.8959258554,-85084.80103472366,32724.923474893876,100,100
2.1142630577087402,0.030297040939331055,252,350,26.17993877991494,47.12388980384689,23954.643983622173,-43327.79868075923,1214094.6609185555,-2195842.365165366,100,100
2.1212069988250732,0.04650521278381348,436,1,963.4217471008698,-1827.359726838063,23431.045208023872,-46862.090416047744,-13089.969389957514,-88357.29338221281,100,100
2.1550989151000977,0.0301358699798584,447,1,57.595865315812866,0.0,-22645.64704462642,45683.99317095157,-1151917.3063162572,2313652.0896749827,100,100
2.1638779640197754,0.04668402671813965,256,360,-1000.0736613927508,1879.719604397893,-26441.738167714087,46992.99010994732,-94902.27807719166,32724.923474893694,100,100
2.1955480575561523,0.03168201446533203,260,369,20.94395102393195,47.12388980384689,25525.440310417067,-45814.89286485115,1299179.4619532789,-2320197.074369962,100,100
2.2014529705047607,0.04676008224487305,458,1,1036.7255756846316,-1926.8434942017395,25394.54061651749,-49349.184600139655,-3272.492347489424,-88357.29338221262,100,100
2.2334530353546143,0.031375885009765625,470,1,62.83185307179586,0.0,-24347.343065320892,48171.087355043484,-1243547.0920459596,2438006.7988795782,100,100
2.243407964706421,0.04704904556274414,264,379,-1078.6134777324955,1979.2033717615698,-28536.133270107286,49480.08429403925,-104719.75511965984,32724.923474894058,100,100
2.2739899158477783,0.03036189079284668,267,389,15.707963267948966,52.35987755982988,27358.036025011115,-48171.0873550435,1397354.23237796,-2441279.2912270683,100,100
2.281019926071167,0.04655885696411133,481,1,1120.5013797803595,-2031.5632493213993,27619.835412810262,-52098.07817203073,6544.984694978666,-98174.77042468071,100,100
2.3127238750457764,0.030202865600585938,492,1,57.595865315812866,0.0,-26572.63786161366,50789.08123303498,-1354811.831860598,2572178.9851266425,100,100
2.3219850063323975,0.04488205909729004,271,398,-1157.1532940722404,2078.6871391252466,-30368.728984701334,51967.178478131165,-94902.27807719183,29452.431127404634,100,100
2.363157033920288,0.031523942947387695,274,408,15.707963267948966,52.35987755982988,29321.531433504737,-50658.18153913542,1492256.5104551518,-2565634.0004316648,100,100
2.363471031188965,0.046569108963012695,502,2,1209.5131716320705,-2073.4511513692632,29845.130209103034,-53145.27572322732,13089.969389957423,-62177.3546022976,100,100
2.3940460681915283,0.03154397010803223,512,5,52.35987755982988,15.707963267948966,-28928.832351806017,52228.9778659303,-1469349.0640227261,2634356.3397289407,100,100
2.404326915740967,0.046959877014160156,277,418,-1230.4571226560024,2162.4629432209745,-32070.425005395806,53668.874498825644,-78539.81633974472,35997.415822383664,100,100
2.4342539310455322,0.029742002487182617,281,427,20.94395102393195,47.12388980384689,31285.02684199836,-52883.47633542819,1583886.296184854,-2663808.7708563455,100,100
2.4412200450897217,0.04594588279724121,521,8,1256.637061435917,-2193.878869756872,30892.327760299628,-56025.06898901797,-9817.477042468272,-78539.81633974453,100,100
2.4809038639068604,0.03008294105529785,530,13,47.12388980384689,26.17993877991494,-30237.829290801754,55501.47021341968,-1528253.9262775346,2788163.480060941,100,100
2.48288893699646,0.04665803909301758,284,437,-1288.0529879718151,2220.058808536787,-33379.42194439155,54846.9717439218,-78539.8163397449,-16362.461737446938,100,100
2.514493942260742,0.03017115592956543,287,447,15.707963267948966,52.35987755982988,32594.023780994103,-54192.47327442394,1649336.1431346412,-2725986.1254586433,100,100
2.5203540325164795,0.04695892333984375,539,18,1319.4689145077132,-2246.2387473167023,32594.023780994103,-57464.9656219133,0.0,-81812.30868723414,100,100
2.5554840564727783,0.0313420295715332,547,24,41.8879020478639,31.41592653589793,-31939.525311496232,56941.36684631501,-1613338.7273122584,2860158.3117057076,100,100
2.5655789375305176,0.046746015548706055,290,457,-1345.648853287628,2267.182698340634,-34688.4188833873,55894.1692951184,-68722.33929727663,-26179.93877991521,100,100
2.5950238704681396,0.03139901161193848,293,467,15.707963267948966,52.35987755982988,34033.92041388943,-55370.57051952011,1718058.482431918,-2781618.495365963,100,100
2.602545976638794,0.04691290855407715,555,30,1371.8287920675432,-2288.126649364566,33903.02071998985,-58512.1631731099,-3272.492347489424,-78539.81633974472,100,100
2.6335270404815674,0.030350923538208008,563,37,41.8879020478639,36.65191429188092,-33248.52225049198,58119.46409141118,-1678788.5742620456,2915790.681613027,100,100
2.643488883972168,0.046833038330078125,295,477,-1403.2447186034408,2303.834612632515,-36128.315516282615,56679.56745851585,-71994.83164476587,-35997.4158223833,100,100
2.674522876739502,0.030291080474853516,298,487,15.707963267948966,52.35987755982988,35473.817046784745,-56286.86837681713,1790053.3140766842,-2824160.8958833246,100,100
2.6830859184265137,0.04657793045043945,570,44,1424.188669627373,-2319.542575900464,35212.0176589856,-59297.56133650734,-6544.984694978666,-75267.32399225511,100,100
2.712841033935547,0.03029608726501465,577,52,36.65191429188092,41.8879020478639,-34688.4188833873,59035.76194870819,-1747510.9135593222,2958333.0821303884,100,100
2.7216968536376953,0.046897172927856445,301,497,-1445.1326206513047,2330.0145514124297,-37044.61337357964,57203.16623411414,-58904.86225480854,-45814.89286485121,100,100
2.7551229000091553,0.03135180473327637,304,507,15.707963267948966,52.35987755982988,36521.014597981346,-56941.366846314995,1839140.6992890246,-2853613.327010728,100,100
2.7627859115600586,0.04799199104309082,583,60,1460.8405839192537,-2340.4865269243955,36128.315516282615,-59821.16011210563,-9817.477042468272,-71994.83164476587,100,100
2.793017864227295,0.030273914337158203,590,68,36.65191429188092,41.8879020478639,-35604.716740684315,59559.36072430648,-1793325.806424173,2984513.020910303,100,100
2.8030319213867188,0.04586291313171387,306,517,-1487.0205226991689,2350.958502436362,-38091.81092477625,57726.76500971245,-62177.35460229833,-45814.892864850844,100,100
2.834683895111084,0.03032684326171875,309,527,15.707963267948966,52.35987755982988,37568.21214917795,-57464.9656219133,1891500.5768488545,-2879793.2657906436,100,100
2.840522050857544,0.044821977615356445,596,77,1502.7284859671176,-2356.194490192345,37175.513067479216,-60213.85919380436,-9817.477042468272,-68722.33929727644,100,100
2.8749470710754395,0.03006720542907715,602,86,31.41592653589793,47.12388980384689,-36782.81398578049,60082.95949990479,-1848958.1763314926,3007420.4673427287,100,100
2.883455991744995,0.04673504829406738,312,537,-1518.4364492350664,2361.430477948328,-38746.3093942741,57857.664703612034,-49087.38521234027,-55632.369907318935,100,100
2.913076877593994,0.030150890350341797,314,548,10.471975511965976,57.595865315812866,38222.71061867581,-57595.86531581289,1924225.5003237478,-2886338.250485623,100,100
2.9204890727996826,0.046890974044799805,607,95,1534.1444125030155,-2371.902453460294,38091.81092477624,-60737.45796940267,-3272.492347489242,-78539.81633974453,100,100
2.9534878730773926,0.03127717971801758,613,105,31.41592653589793,52.35987755982988,-37568.21214917794,60606.55827550309,-1891500.5768488545,3033600.406122644,100,100
2.9653968811035156,0.047863006591796875,317,558,-1549.8523757709647,2371.902453460294,-39531.707557671565,57988.5643975116,-49087.38521234063,-65449.84694978721,100,100
2.993398904800415,0.030280113220214844,319,568,10.471975511965976,52.35987755982988,39008.108782073265,-57988.5643975116,1963495.4084936208,-2899428.21987558,100,100
3.000519037246704,0.0469210147857666,620,114,1576.0323145508796,-2377.1384412162765,39139.00847597284,-60737.457969402654,3272.492347489424,-68722.33929727627,100,100
3.032989978790283,0.030054092407226562,627,124,36.65191429188092,52.35987755982988,-38484.510006474964,60737.457969402654,-1940587.9620611952,3036872.8984701326,100,100
3.0423669815063477,0.04676413536071777,322,578,-1596.9762655748116,2377.1384412162765,-40840.70449666731,58119.464091411166,-58904.86225480872,-65449.84694978721,100,100
3.0738608837127686,0.030271053314208984,324,588,10.471975511965976,52.35987755982988,40186.206027169435,-58119.464091411166,2025672.7630959186,-2905973.2045705584,100,100
3.080798864364624,0.046705007553100586,635,134,1628.3921921107094,-2377.1384412162765,40448.00541496859,-60737.457969402654,6544.984694978848,-65449.84694978721,100,100
3.1135690212249756,0.03152918815612793,644,144,47.12388980384689,52.35987755982988,-39531.707557671565,60737.457969402654,-1999492.8243160036,3036872.8984701326,100,100
3.121587038040161,0.046942949295043945,327,598,-1659.8081186466075,2377.1384412162765,-42673.300211261354,58119.464091411166,-78539.81633974472,-65449.84694978721,100,100
3.154965877532959,0.031279802322387695,330,608,15.707963267948966,52.35987755982988,41887.902047863914,-58119.464091411166,2114030.056478132,-2905973.2045705584,100,100
3.1631040573120117,0.046772003173828125,653,154,1691.2240451825053,-2377.1384412162765,41887.90204786391,-60737.457969402654,-1.8189894035458565e-10,-65449.84694978721,100,100
3.201524019241333,0.03025197982788086,663,165,52.35987755982988,57.595865315812866,-40971.60419056689,60868.35766330223,-2071487.6559607699,3040145.3908176217,100,100
3.214102029800415,0.04683804512023926,332,619,-1733.111947230369,2377.1384412162765,-44636.795619754965,57988.564397511596,-91629.78572970186,-71994.83164476587,100,100
3.233013868331909,0.03035283088684082,335,629,15.707963267948966,52.35987755982988,43720.49776245795,-58119.464091411166,2208932.334555323,-2902700.712223069,100,100
3.2399420738220215,0.04675912857055664,673,176,1769.7638615222502,-2371.902453460294,43851.397456357525,-60606.55827550309,3272.492347489424,-62177.354602298146,100,100
3.2713429927825928,0.030054092407226562,682,187,47.12388980384689,57.595865315812866,-43065.999292960085,60737.45796940267,-2172934.91873294,3033600.406122644,100,100
3.288166046142578,0.044814109802246094,337,640,-1806.4157758141312,2371.902453460294,-46338.49164044945,57857.664703612034,-81812.30868723414,-71994.83164476587,100,100
3.3136730194091797,0.03152012825012207,340,650,15.707963267948966,52.35987755982988,45553.093477052,-57988.5643975116,2297289.627937536,-2896155.727528091,100,100
3.32057785987854,0.04594707489013672,692,198,1843.0676901060117,-2366.6664657043107,45683.993170951566,-60475.65858160351,3272.49234748906,-62177.3546022976,100,100
3.3523759841918945,0.030112028121948242,701,209,47.12388980384689,57.595865315812866,-44898.59500755412,60606.558275503085,-2264564.704462642,3027055.421427665,100,100
3.361616849899292,0.0465388298034668,342,661,-1879.719604397893,2366.6664657043107,-48171.08735504349,57726.76500971245,-81812.30868723433,-71994.83164476587,100,100
3.39280104637146,0.030112028121948242,345,671,15.707963267948966,52.35987755982988,47385.689191646044,-57857.66470361202,2388919.4136672383,-2889610.7428331114,100,100
3.3999009132385254,0.046716928482055664,710,220,1911.135530933791,-2361.430477948328,47385.689191646044,-60344.758887703945,0.0,-62177.354602298146,100,100
3.4322409629821777,0.030193090438842773,718,232,41.8879020478639,62.83185307179586,-46731.190722148174,60606.55827550309,-2352921.9978448558,3023782.929080176,100,100
3.4418129920959473,0.04681801795959473,347,682,-1942.5514574696888,2356.194490192345,-49610.98398793882,57334.065928013726,-71994.83164476605,-81812.30868723414,100,100
3.4863698482513428,0.03148221969604492,350,692,15.707963267948966,52.35987755982988,48956.485518440946,-57595.86531581287,2464186.7376594944,-2873248.281095665,100,100
3.4866979122161865,0.04672098159790039,726,244,1984.4393595175525,-2293.362637120549,49218.284906240086,-58643.062867009474,6544.984694978484,-26179.938779915028,100,100
3.5121350288391113,0.03165292739868164,734,256,41.8879020478639,62.83185307179586,-48563.786436742215,58904.86225480862,-2444551.7835745574,2938698.1280454523,100,100
3.5214450359344482,0.04688405990600586,352,703,-2000.1473227855015,2340.4865269243955,-51050.880620834134,56941.366846314995,-62177.354602297964,-49087.38521234063,100,100
3.552772045135498,0.03009200096130371,355,713,15.707963267948966,52.35987755982988,50396.38215133626,-57203.16623411414,2536181.5693042595,-2853613.327010728,100,100
3.559926986694336,0.04654693603515625,741,268,2021.0912738094337,-2330.0145514124297,50134.58276353712,-59559.36072430648,-6544.984694978666,-58904.86225480854,100,100
3.5917069911956787,0.030193090438842773,748,280,36.65191429188092,62.83185307179586,-49610.98398793882,59821.16011210563,-2493639.1687868983,2984513.020910303,100,100
3.6020820140838623,0.04677891731262207,357,723,-2047.2712125893486,2319.542575900464,-52098.078172030735,56417.7680707167,-62177.354602297964,-85084.8010347232,100,100
3.6334948539733887,0.030120134353637695,360,733,15.707963267948966,52.35987755982988,51574.479396432434,-56679.56745851585,2591813.9392115795,-2827433.3882308137,100,100
3.640213966369629,0.046633005142211914,755,292,2068.2151636132803,-2309.070600388498,51312.68000863329,-59035.76194870819,-6544.984694978666,-58904.86225480854,100,100
3.672070026397705,0.03150296211242676,761,305,31.41592653589793,68.06784082777885,-50919.980926934564,59428.46103040692,-2555816.523389196,2961605.574477878,100,100
3.6815059185028076,0.04788494110107422,362,744,-2089.1591146372125,2298.5986248765316,-53014.37602932776,55763.26960121882,-52359.877559829874,-91629.78572970259,100,100
3.713129997253418,0.03013896942138672,365,754,15.707963267948966,52.35987755982988,52621.67694762903,-56155.96868291755,2640901.32442392,-2797980.9571034093,100,100
3.721313953399658,0.04670596122741699,768,317,2110.1030656611442,-2288.126649364566,52359.87755982988,-58512.1631731099,-6544.984694978666,-58904.86225480872,100,100
